SPX closed at god damned 2349.58 WIPING OUT $10K OF PROFIT FROM MY 2350 CALLS.  10/10 will try again on friday.,SPX,2349.58,10/10,1
"QQQ 180 call, 12/31 expiry.   Cut losses or hold?",QQQ,180,12/31,1
I'm in on March 1 260 puts. Think we're going to see some downward movement here between Thursday and Friday and will be looking to jump ship by EOD Friday.,EOD,260,March 1,1
$F 6/21 $10 calls and I sold 62 @ .49 per contract. It is currently at .60 per contract... F,F,10,6/21,1
You can sell APLS 12.5 01/17 puts for 1.05 premium. Currently stock is just under $29.,APLS,12.5,01/17,1
MSFT 110 10/19 calls look good?,MSFT,110,10/19,1
I have 100 calls on $RAD.  50 $5.50 and 50 $6.00. I'm short some 7/7 $5.50s but I expect these to expire worthless.   I'm glad I rolled my $24s to next weeks $25s. I'd like to see if BAC can run a little bit over the next few trading days.   I'll basically be out of all my trading positions by this point. ,RAD,5.,7/7,1
BA $357.5 10/25 YOLO,BA,357.5,10/25,1
Got 4 contracts of 5/4 $170 Calls on $FB... Thought and hope there will be a good run up to earnings,FB,170,5/4,1
Amd 10/11 30.5C,Amd,30.5,10/11,1
Bought AAPL February 15 $220 calls this morning for $5.59.  Going to be eating tendies for dinner  Edit:  forgot to include ticker  ,AAPL,220,February 15,1
I got amzn 1715/1717.50 call spread not sure if I just sell tomorrow or hope it goes itm 1/11,amzn,1717.50,1/11,1
"welp added some 1/18 and 2/15 BBBY $12.50 puts. a lot ""cheaper"" than yesterday, that's for sure.",BBBY,12.50,1/18,1
If the broad market sentiment is green on Monday then I bet you're right. I've got $14 calls on AMD for next Friday. ,AMD,14,Monday,1
AAPL 11/1 230 puts,AAPL,230,11/1,1
"If MU $90 6/15 calls were going for $7.90, that one dude who loaded up on them would be retiring today.",MU,90,6/15,1
"Still saying fuck this TLRY noise - happy for you guys that broke the bank but no thanks.  Long 2 NBEV FDs from yesterday, bought one more today on the dip. If I’m playing 200%+ IV lottos I’m doin FDs not these fuckin $17 255 9/21 bullshit.   Let’s see if it can break past $4.25",TLR,17,9/21,1
"I’m long AMD, picked up a couple 1/17/20 $15 calls when it fell below $19 a couple weeks ago. Plan on holding for a while. ",AMD,15,1/17/20,1
dude its been said so many times but I will repeat it for you. MU 8/10 90 calls,MU,90,8/10,1
"K closed at 50% gainz, just opened Apr 29 SPY 210.50 C's at 1.12. Looking for 209.25 as support.    Somewhat impulsive, but I'll just have to weather the storm. Damn, NFLX still getting destroyed?",SPY,210.50,Apr 29,1
2k in $515 QQQ puts for next Monday,QQQ,515,next,1
Anyone else up for a big gamble on FTV? Over 220k open interest on their 10/19 $100 call...Somebody knows something we don't,FTV,100,10/19,1
"The latest trend has been the first open day of the week (This week was Tuesday, last week was Monday), AMD goes to the moon and the following day it falls. I have $35 calls ending 9/14. I know i'm making some good money come this Monday, I'm setting up my bathtub with all the tendies i'm going to make.",AMD,35,9/14,1
"October BDSI $6 calls. I'm betting on BDSI going to $7-$8 before their PDUFA date (Oct 22nd) and right now these $6 calls are very cheap.  BBRY Jan 2017 calls. Lots of them. BlackBerry finally made a decision to release Android-supported phones. Believe it or not, some people prefer BlackBerry's phones. I would love a physical keyboard but no one makes them like BlackBerry. Now I can actually buy one without having to sacrifice pretty much every established phone app. This decision isn't just good for their phone sales, but it shows BlackBerry is open to breaking free from their archaic ways. I love their phones but hated their policies. This is an amazing step in the right direction if BlackBerry wants to become profitable again.",BDSI,6,Jan 2017,1
Ill sell you some 1/18 $22 AMD calls.... how many do you want so I can calculate how much you owe me...,AMD,22,1/18,1
I was looking at 1/25 $85 COF  calls. Held off on pulling the trigger at the moment.   Just picked up 1/18 $45 MS Calls,COF,85,1/25,1
Sell SPY 1/25 252 puts at loss today?,SPY,252,1/25,1
"This is pussy play but I just got into fb 185/182.5 put credit spread for 7/26, if fb doesn’t go below 185 by Friday it’s free 37 dollars",fb,182.5,7/26,1
Any thoughts on my amd 17.5p 11/30 expiry ?,amd,17.5,11/30,1
49.5C 12/7 INTC,INT,49.5,12/7,1
"buy snap $5 put April 2019 expiry, whenever you get an opportunity. I think the puts are around $0.7.  Snap is going to burn in coming months, IMHO.",snap,5,April 2019,1
Want to make my first option play.. MU calls $60 expiring in may?,MU,60,may,1
"Literally all cash except 4 XLK December $72 calls that are still in the green  So... Uh, nothing really",XLK,72,December,1
Do I hold my 11/16 $26 AMD calls until November?,AMD,26,11/16,1
"By 'Be Patient', I'm assuming you mean YOLO Jan15th $330 SPY calls instead of Jan 13th $330 SPY calls?",SPY,330,Jan15th,1
Well whatever fits your budget really. I did 10 contracts of GE 12/21 $8 puts for like .35 and sold around .77 or something so I made like 400+ bucks off of a “low price” stock. ,GE,8,12/21,1
Lol I’m with you on the WM 9/20. Bought a $115 at $113.70 thinking it was done dropping but nope. MSFT should definitely print not in on them personally tho,W,115,9/20,1
Thoughts on my $TSLA $460 c 3/15 expiry for $.13,TSLA,460,3/15,1
Last minute MGM call $28 5/3,MGM,28,5/3,1
"I have 50 11/29 $7 calls for ZNGA  So im’a need that ER call to kill it, because most of the numbers looked good and I’m not seeing the meme-worthy 100 bagger I wanted",ZNGA,7,11/29,1
"FB is back in the green today, I paid $30.62 my AMZN July 21 C 985.",F,30.62,July 21,1
See my JD 6/15 $47 calls get wrecked even more,JD,47,6/15,1
I bought Jan 18 QQQ 185 calls 3 weeks ago when QQQ was around 180  I tought I was buying the dip,QQQ,185,Jan 18,1
Closed my 8/16 $1750 AMZN put on friday...AMA,AMZN,1750,8/16,1
Should I sell my CHK 1.5 11/1 calls?,CHK,1.5,11/1,1
$90 4/20 DRI calls are cheap imo,DRI,90,4/20,1
"Fuck it playing 4 SPY $300 7/1 ($25) and 4 SPY $300 7/5 ($80). Worth the ""risk"" of playing with $100...for fucking small tendies.",SPY,300,7/1,1
sold my SQ december $80 calls and bought some $85 January. Hoping SQ and PYPL keep going up,SQ,80,december,1
"AMD 2/8 $20 calls  MU 2/1 $35p, think I bought a bit too early but should be able to scalp  Maybe get some Feb ATVI calls later this morning (PST), ATVI volume always makes me nervous but I’ve managed to make some $$ off them before. If they don’t go much lower I’ll probably buy.   Not ready to YOLO on weeklies again for a while, usually just break barely even across positions lol",AMD,20,2/8,1
"Can someone please buy my PCG Feb 8 $5 puts - I have two, and I need them gone so I can close my questrade account and transfer to IB. It'll cost you $10... I'll pay you back",PCG,5,Feb 8,1
FCX Sept 18 $15 calls.  ,FCX,15,Sept 18,1
It’s great. To get started you should put everything you have into $90 MU 10/19 calls. Good luck!,MU,90,10/19,1
When do I sell my calls?  Do I ride this thing into next week? Amzn 120 10/18 Amzn 135 10/18,Amzn,120,10/18,1
"CCAR on June 28th, so be on the lookout.  Edit: 6/29 30.5C's for me",CCAR,30.,6/29,1
"I haven't seen an ETF that just tracks Visa, MasterCard, Discover and Amex.  I don't think one exists.  You would probably be fine buying long term call options for MasterCard or Visa, or buying the stock.  I bought a Visa call option that expires in September with an $85 strike price. ",ET,85,September,1
6/22 AMD 11.50 puts,AMD,11.50,6/22,1
Last chance to BTFD on them 5/3 295 calls at bargain price of 0.5 or less! Get in the patriot express 69 bitches  🚄🚄🚄🚄🚄🐂🐂🐂🐂🐂🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸💵💵💵💵💵,BTFD,295,5/3,1
Hey guys- just bought QCOMM $79 Calls expiring 7/26. I bought them because I love this sub &amp; gambling and want to get into options. I had cap sitting unused in equities portfolio and wanted to put it to work. What exactly do I own ( in terms of my options contract). Thanks guys. Autism speaks.,QCOMM,79,7/26,1
For some weird reason my $ATVI $80 1/18/19 call that I bought mid-September hasn't gone up in price today,ATVI,80,1/18/19,1
Im confused. I put in my May 18 CRM $129 calls (which were up nice today) and the chart is giving me negative returns as of today. What am i missing? Thanks,CRM,129,May 18,1
March 15 BABA $200 calls.,BABA,200,March 15,1
So many $34 calls for June.  Let's gooo.,gooo,34,June,1
"UFS has Earnings tomorrow pre market 6:55am, 5/17 $47.5/$50c debit spread is $1.40 entry.  6/21 is $143. Last earnings it jumped to 11% with a beat.",UFS,47.,5/17,1
Bought a 10/19 JD $35 call,JD,35,10/19,1
Picked up some QCOM $90 calls 1/17,QCOM,90,1/17,1
SPY March $330 calls,SPY,330,March,1
Sold some MOMO shares and bought MSFT call 93 4/13,MSFT,93,4/13,1
"Bought SPY 11/18 $311.5c on Friday, sold calls a strike higher to lock in gains      ...calls I sold are ITM lmao",SPY,311,11/18,1
ANTM $300 Jan calls. ,ANTM,300,Jan,1
"I gots the 10/21 $95 puts, if we have an eod rally may buy more.",eod,95,10/21,1
"my friend, hope you doubled your money - 08/30 AAPL $190 puts are up 100% since Friday's close",AAPL,190,08/30,1
"AMD $29.5**p** 10/12  AMD $28**p** 10/12  ___ I thought about selling these &gt;100% &amp; 200% AMD puts, was very tempted in the $28s, but I'll hold. Greed too strong.  I see it correcting more than this, even with earnings around the corner.  What are the rest of you AMD puts doing?",AMD,29.5,10/12,1
Buy some $V 140 7/20 calls for the doggo bed ,V,140,7/20,1
2.00$ strike apr 8 expiration,strike,2.00,apr 8,1
Bought some $136 MSFT 9/27 and $190 FB 10/18 calls. Can't wait to see how bad of a decision it was tomorrow!,MSFT,136,9/27,1
SPY $240 Jan 13 calls.,SPY,240,Jan 13,1
The volume and open interest of the $SPY 6/21 $296 call is wild. Really cheap too,SPY,296,6/21,1
Guess I should have held those $FB 141 puts I bought Tuesday,FB,141,Tuesday,1
Fresh autist here w/ June 7 SPY 290 Calls. Am I fucked or a millionaire?  &amp;#x200B;  Edit: Also how do you guys explain having thinkorswim candlesticks full-screen on one of your monitors all day at work?,SPY,290,June 7,1
7/26 $42 MU Puts,MU,42,7/26,1
I was about to jump back in and pull the trigger on some 11/8 $245 AAPL calls on Wednesday....  Then I got called into a meeting and got buried by work again.   😞,AAPL,245,11/8,1
Fitbit 9/20 $3.50 calls?,Fitbit,3.50,9/20,1
"Monday and Tuesday are big for me. Holding 1050 shares of OPK and NVAX Jan $10 calls, could be a very good or a very bad start to the week",OPK,10,Jan,1
Sold an August 4th $FB $165 call for a profit of 52$ (bagheld for a couple days),FB,165,August 4th,1
I bought some UVXY Jan27th $10 calls. I hope their is some turbulance in January.,UVXY,10,Jan27th,1
Bought a TSLA Put at 260 and Call $330 yesterday before ER. Both expiring 11/2. As of end of day today I’m 800 in the red. First time doing an options strangle so trying to figure out what I did wrong. Ideas?,TSLA,330,11/2,1
I’m in the same boat smh. Trying to decide if I should dump tomorrow for a loss. Currently holding $350 11/29 calls,smh,350,11/29,1
"Is anyone optimistic about AMD hitting $25 EoW despite the market conditions? Not only the announcement of AMZN partnership was positive, but also beats the performance of Intel's chip by quite a bit. I think this is a huge swing and other companies may follow AMZN's suit realizing they get a way better deal with AMD then Intel. I've been holding 11/23 22c since last Tuesday when the stock was $17. Thoughts? I know we all love Sue Bae",AMD,25,11/23,1
Fine $SPY 12/3 P 260,SPY,260,12/3,1
Glad I dumped my 5/4 $180 AAPL calls for a massive loss after earnings...,AAPL,180,5/4,1
wish he had taken one for the team. RIP 7/20 $45 call,RIP,45,7/20,1
"Love it. Sitting on 20x INTC $46 puts 8/16. Hoping MU drags the whole semi ship down with it. If I’m feeling saucy, I might sell half and hold the other til after the trade talks (hopefully) don’t pan out this weekend.",INTC,46,8/16,1
"Dumped short dated SPY puts for %20 loss right before the Trump tweet. Was on my break and seemed like flat day, or prepping to go up again.  Find my self deep in long dated GDX calls and 8/2 TWTR @ 40 calls for earnings that I picked up at close. Couple other shitty plays.  Down %65 in my account. Think I'm going to go bust soon.",G,20,8/2,1
TSLA 420 expiring Friday,TSLA,420,Friday,1
Should I hold my 1882.50 AMZN Calls(getting killed currently)? Expiring 8/3,AMZN,1882.50,8/3,1
"SPX CALLS,  3/20 about $10 OTM, as many as it takes! AMERICA!",SPX,10,3/20,1
"AMD Feb 3 weekly, right after earnings on jan 31. 10.5 call, 11 call, or even 11.5",AMD,10.5,Feb 3,1
"* NUGT 41.87 Up 4.12 10.91% * DRIP 51.90 Down 10.00 (16.16%) * YANG 98.03 Up 3.89 4.13% * DPST 31.80 Down 0.28 (0.87%) * CLAW 45.98 Down 6.96 (13.15%) * LABU 16.77 Down 2.61 (13.47%)   9/11, would not yolo. ",NUGT,41.87,9/11,1
$BKS Apr 18 $5 puts for earnings tomorrow,BKS,5,Apr 18,1
The more I research ATVI the more I agree. I am balls deep in ATVI at these prices. Seems way oversold for the level of earnings beat it produced as well as the future potential growth. I even grabbed some 62.5 January calls.,ATVI,62.5,January,1
"AAPL destroying the game right now. Picked up some 12/14 $170 Calls this morning, clutch as hell.",AAPL,170,12/14,1
DBD $5 NOV puts,DBD,5,NOV,1
"Yep... I woke up early to see if my order filled at $1.15. It hadn't.       Hindsight is 20/20 right... I did manage to snag June 30 SPY 210 calls almost exactly at day lows, up 20% on them currently.",SPY,210,20/20,1
Just bought some $520 puts on TSLA for Friday.,TSLA,520,Friday,1
Still clinging on to 7/28 $283 SPY puts,SPY,283,7/28,1
grabbed a 5/17 $2000 AMZN call. Best of luck to everyone.,AMZN,2000,5/17,1
Get some October $135 V calls? I honestly don't know right now.,V,135,October,1
Nah for yours I’ll trade you my $70 $atvi calls expiring Friday. There is a good chance they will be ITM ,atvi,70,Friday,1
More CHGG 10/18 $40 calls for .08,CHGG,40,10/18,1
"Got aapl 200 strike calls exp 6/21. Assuming bull market goes full speed, should I sell right before they report earnings in a few weeks or hold strong through June?",aapl,200,6/21,1
Insane volume on the WMT $80 put expiring 09/20/19. Insider trading or what? It literally hasn’t been that low in over a year and seems to have built some support around ~$91. I don’t buy it. https://i.imgur.com/CWS0Z0K.jpg,WMT,80,09/20/19,1
"I sold my 2/21 $330 Calls this morning, I don’t know what I’m doing tbh.",tbh,330,2/21,1
Bought AAPL $265 puts. 1/03 Expiry.   Don't mind me. Just trying to time a notable market correction.,AAPL,265,1/03,1
"TSLA $220 wasn't 50/50, more like 1/99. Not unless Elon started fucking an analyst during a call. Even then....",TSLA,220,50/50,1
SNAP 11.50$c for 5/10 and QCOM 88$c for 5/10 With an SPY for 276$p for 5/10 yolo swag swerve money 💰,SNAP,11.50,5/10,1
"Chin up, you have $20 avaliable to buy 8/17 MU 90C to make it all back",MU,20,8/17,1
I put $1600 into 150 FB calls that expire Friday. ,FB,1600,Friday,1
Wondering if I sell my ACB calls tomorrow (expire October) or wait for a bounce $8 strike,ACB,8,October,1
"SGMO $10 strike for 2/15, lets see what happens...",SGMO,10,2/15,1
Got 20 $10 nov CLDR calls,CLDR,10,nov,1
Pray for /u/POCKET_POOL_CHAMP  6/15 87.5 is 0.68 ,CHAMP,87.5,6/15,1
Same here I sold some snap puts so I'm ITM and riding the rest of me 10/12 puts @6.5 into crossing Friday.  ,snap,6.5,10/12,1
Already holding 58.50 calls for 9/30.  FML ,FML,58.50,9/30,1
"Fuck yeah Goldman. I opened my $SNAP straddle this morning, to go along with my 11/2 $7 puts I bought at $7.25 like 2-3 weeks ago.",SNAP,7,11/2,1
Real talk though. AMD is the GOAT. 9/21 $22 calls from last week 🚀 🌝 ,AMD,22,9/21,1
"Short term: MU 80$ Jan calls, Long term: MU 160$ March calls",MU,80,Jan,1
"I have a SOGO 7/20 $10 too :D  When I bought yesterday the breakeven was +1%, seemed like free money.",SOGO,10,7/20,1
I have no idea what to do about ZUO. 9/21 calls at $40 and the after hours stock price is down to $30. Sell?? ,ZUO,40,9/21,1
"Just wow, people buying $120 may 31 calls on BYND for 1.50$ at the market open",BYND,120,may 31,1
4/5 AAPL $200 Call,AAPL,200,4/5,1
"In for 50 contracts of JNJ 130 calls april 27 (on a paper account, just to test your theory cost around $1000)",JNJ,130,april 27,1
Whatever are you talking about? AMZN is up $12! Do you know how options work? $12 was 5 strikes it moved through on open! My Mar03 $840 Cs are up 67% today alone.,AMZN,840,Mar03,1
Sold    WBA Jan 18 2019 70.0 Call     around 100 percent profit. I tend to dump them when (if!) they are up rather than try for a big score. Doesn't make up for the ones that never see an uptick after I buy tho...,WBA,70.0,Jan 18 2019,1
We did. We all bought $90 7/20 $MU. I'm still waiting for that money.,MU,90,7/20,1
Nvda 255 calls 3/23,Nvda,255,3/23,1
"So my DAL calls ($55, 6/21) I bought yesterday are up 25% total. I didn’t think I’d be pressed so soon with an exit strategy but good problem to have I guess. Any suggestions?",DAL,55,6/21,1
tell him you have a hot tip on 7/20 $90 MU calls,MU,90,7/20,1
"13 NVDA 10/26 $200 p @ 0.98, 17 SQ 10/26 $72.5 p @ 0.62.",NVDA,200,10/26,1
"Spy PUTS, $4 OTM for December   Everyone plz upvote  In reality, there’s a 50% chance it goes your way",Spy,4,December,1
Thinking about HDS 45 Jan calls,HDS,45,Jan,1
TMUS 8/17 67.5 calls look good to me,TMUS,67.5,8/17,1
Nah I was / still am holding Jan $30 calls. They closed with the bid at 5.65. Would be very surprised to see them drop considering that there should be another call before they expire.,Nah,30,Jan,1
Going all in with 3k on Slack 12/6 $20.5 puts. WISH ME LUCK BROS,Slack,20.5,12/6,1
"AEO $28 08/31, ER on 8/29  WDAY $155 09/07, ER on 9/04",AEO,28,08/31,1
GE 9.5 Call 5/3  💰,GE,9.5,5/3,1
Tell me why $UBER 42.5p 8/23 expiry are a bad idea. Thinking $1k worth.,UBER,42.5,8/23,1
Just bought some NIO 5.50 5/10 calls in prep for the ER run up hopefully mucho tendies.,NIO,5.50,5/10,1
9/23 SPY $299 straddle is still tempting me,SPY,299,9/23,1
BPTH $10 Put 3/31,BPTH,10,3/31,1
Open up mu 35 sept 29 calls. Gs gona pumpthis shit up,mu,35,sept 29,1
My SQ 2/22 $80 Calls are screwed  I made money on my SQ puts when they got downgraded by RJ. Now I need an upgrade,SQ,80,2/22,1
"i'm long a bunch of free or low debit (5 cent) ratios: june 12 20.5/23.5 calls, june 19 22/25 calls, and june 26 24/29 calls. totally agree that going pure long VXX is stupid. since we have the same understanding it's interesting that we trade it so differently. i think there is greater advantage in selling the skew than selling the product.",VXX,20.5,june 12,1
Added 17  MU $47 February calls @4.90  WTB $50 please,MU,47,February,1
"Hey guys, how fucked am I with:   AXP 1/25 $103 Call  TSLA 1/25 $327.5 Call  TWTR 1/25 $34.5 Call   AMZN 2/1 $1710 Call  new to this, thanks.",TSLA,103,1/25,1
All in MU $90 9/14 got it,MU,90,9/14,1
I fucking sold my $TSLA 600 1/17 calls 30 minutes before Robinhood closed on Friday after being down 75%. Talk about a kick in the fucking dickhole.,TSLA,600,1/17,1
 UVXY $17 call 06/18 exp And  $17 call 12/21 exp,UVXY,17,06/18,1
"After much discussion, decided to go with 9/7 $6 calls on AK Steel. Fuck it, I either bank or drop a casual 5k",AK,6,9/7,1
Teva Jan $20 calls for me,Teva,20,Jan,1
So a few weeks ago I'm fucking around looking at what options had the most daily volume that day and sure enough there's NIO on the list for a $2 1/17/2020 C.  I said sure why not I'll lose some cash on this.  God bless those whales.,NIO,2,1/17/2020,1
I’ve got 50 $4 4/18 calls on CHK. Considering opening a position on antero as well. ,CHK,4,4/18,1
I sold a SPY 314 FD put and bought Dec 13 SPY 314.5 calls at 314.44 today AMA,SPY,314.5,Dec 13,1
What's going on with BAC? I'm holding some $30 7/13 calls and I'm seeing everyone talk about them but haven't seen any news. What's up?,BAC,30,7/13,1
Buy $AMD 23.5 10/5 puts and watch my $MSFT $111 10/5 calls keep rising.,AMD,23.5,10/5,1
"I got about 500$ in each of SPY 290 6/28 puts, 285 7/3 puts, and 7/5 280 puts. Up atm so you know that means gap up and rip tomorrow at the open",SPY,290,6/28,1
AMD 12/13 $42.50c,AMD,42.,12/13,1
Hope that everything burns so my $34 8/16 SQQQ Calls moon.,SQQQ,34,8/16,1
S2C 1000 RNAI $7.50 DEC 2006 Calls sometime in the summer 2006 for a loss.  Merck announced a takeover in October for $13 share.,RNAI,7.50,DEC 2006,1
Anyone else doing BABA? I'm holding a 202.5 call that expires Friday. And of course that POS Tesla call that expires too. 😕,BABA,202.5,Friday,1
Bought late August calls 13.50. They were on sale BTFD,BTFD,13.50,August,1
Don't yolo on small biotech stocks.  It's proven to be the fast track to ruin.  I'll give you the same advice I gave the last superstar who lost most everything.  Dump everything tomorrow and buy all in on April $11 AMD calls. ,AMD,11,April,1
My $80 ATVI Calls expired worthless last Friday,ATVI,80,Friday,1
$300 SPY puts 10/23   12.5K vol 1500 OI,SPY,300,10/23,1
weak hands didnt let me buy more 33/33.5 FDs for amd a couple minutes ago,amd,33.5,33/,1
APA $50 1/17/2020 calls. Up 100% already.,APA,50,1/17/2020,1
$36 7/19 puts on MU it is.,MU,36,7/19,1
How are my $13 Snap puts for 8/23 looking?,Snap,13,8/23,1
I thought about loading some at $98 but I was already bag holding deep in the sector with ATVI and also had some 3/15 $130 ttwo calls that have bled out from theta.  Problem is EA reports this afternoon too so no spread between them to digest industry reaction.,ttwo,130,3/15,1
I just got in on this - $47.5 4/5 calls  good luck fam,fam,47.5,4/5,1
"My 1/4/19 $V $139 call is looking tasty. My $144 same expy will never be worth anything good at this point, but if I can get to the point where it’s only worth half (compared to less than 15% original value) I will take that and close it out. ",V,139,1/4/19,1
Bought April $KSS 52.5 calls so we are going straight to 30 by then,KSS,52.5,April,1
"Literally August 18, the day before the crash, I considered putting 1k in vix sept $20 calls. (Never bought options before in my life but somehow that's what I wanted to do)",vix,20,sept,1
"Thinking of getting back into AAPL $197.5 3/29 this week. Took profits last week on it.  Crazy? Or should I go May / June? Only have $300ish to fuck with, rest tied up.",AAPL,197.5,3/29,1
$50k on $SPY 300 calls 8/03/2019 fuck it,SPY,300,8/03/2019,1
I got 25 SPY $275 PUTS 7/6  Wish me luck...,SPY,275,7/6,1
bought two measly msft $120 6/19 calls,msft,120,6/19,1
"Theta hurts you if you dont reach your strike but if the tech analysis is lookin correct then that shouldnt be a problem. All of your profit comes down to the true “inherent value” of the option. Last week i bought in a bunch of GDX $19.5 11/23  Puts at close on wednesday (thursday was down for thanksgiving) at $0.04. Pretty dirt cheap and the breakeven on that strike is very close to the written price ($19.46). GDX gapped down as per my TA and finished the day $19.26 and RH autosold my options for $20 a contract. To sum it up, Theta crush will *kill* you doing it this way if you cant reach strike but if TA follows right then you should be fine. As you could imagine it is a lot safer to do ITM puts with this strategy than OTM but to each his own.  Sorry for leaving you hanging but i got 2 weeks worth of pre-calc homework to get caught up on before 11:59 EST tonight 😬",G,19.5,11/23,1
Watch my $60 $MU 6/15 calls go from red to green,MU,60,6/15,1
I hope so I'm holding $jnj 133 8/2 calls and its fucking heavy,jnj,133,8/2,1
3/15 SPY 284 call. Currently trading about 0.60 a contract.,SPY,284,3/15,1
Long November TSLA or jump into MU $45 8/2,MU,45,8/2,1
Everyone is talking about JDST but my BAC MAR17 $25.50 calls lost over 70% of their value... ,BAC,25.50,MAR17,1
"Haha also my first options trade, bought a $140 5/3 call for $.72, but luckily only one",Haha,140,5/3,1
Buying SPY 268 4/27 Calls at 3.55 PM. Monday and Tuesday are gonna be green bigly!,SPY,268,4/27,1
"F puts.  When was the last time someone you know bought a new car, let alone a ford?  Earnings is gonna be shit. I just picked up some FD's for this Friday. $8 strike. They're on sale. Just a little insight for all you fags out there.",F,8,Friday,1
"Ooph well then, maybe going 17k in on today's bottom wasn't a great idea lol     Did 192.5 12/6 with a 1.1 basis     It's pretty safe in that long as it gets to 193 by next Friday I don't stand to lose much, but if it pops at all before then I can sell safely for 30-40% profit  Let's see what happens. I imagine we'll see some buying before ex-dividend. I imagined people would sell off after ex-dividend not buy in as much? Why would you buy after dividend has been distributed if you planned to buy anyways?",lol,192.5,12/6,1
Just bought Mar 6 SPY 278.5 calls. Pray for me 🙏,SPY,278.5,Mar 6,1
$WMT 6/15 C $95 looking extra juicy today,WMT,95,6/15,1
"Su Bae take my energy, Go on a $SQ like run, get to $33, so I can get rid of my 10/5 $33 calls.",SQ,33,10/5,1
Just picked up some $MSFT 111 10/19 Calls.  Hope I didn't just make a big mistake.,MSFT,111,10/19,1
$230 Nov8 BIIB put at 0.50 a good idea or am i fucking retarded. new to this lol,BIIB,230,Nov8,1
Sell half my June 75.5 $RCL calls before earnings.  Hope that $EXPE goes up a little more so I can sell my weekly calls for a small amount of profit and not worry about them doing horrible with earnings like every other tech company.  also wonder who's dick I need to suck in order for $LNKD to jump up to my $190 strike price after earnings.,RCL,75.5,June,1
Dec 31 spy 217 call,spy,217,Dec 31,1
"Wasn’t able to sell NVDA calls during at ~$146 because of a midterm, now I’m at a loss on my 2/8s... how stupid would picking up more to average down right now be ",NVDA,146,2,1
USO $15 July calls,USO,15,July,1
AMD 24.5c 2/1 balls in.,AMD,24.5,2/1,1
"I think you're right. The analists have been off big time on their earnings the last few quarters, so I'm guessing lightning strikes a 3rd time.  APHA $7.50 C exp 11/08 for the winners.",APHA,7.50,11/08,1
"AMD calls but only when it dips to support. AMD bulls (note\* I'm holding AMD calls atm) need to realize that it only has so much room to potentially run until another catalyst exists.  NVDA unveiling it's new GPUs on Tuesday could also have minor negative impact, as AMD's new GPUs are merely competing with NVDA's previous gen RTX lineup. If NVDA cut's prices on the first gen RTX line, that hurts AMDs GPU competitive edge.  Zen 2 reviews could help when the embargo is lifted (7/7 I believe, release day) if they're extremely enthusiastic.  I'm excited about my NVDA $165 calls at the moment.",N,165,7/7,1
I just loaded up on $MU - 50 01/18/19 calls  MU\18A9\50  IT IS POSSIBLE PLEEEASE,MU,50,01/18/19,1
Broke even after waiting too long on my AMZN call and losing a bunch combined with making a bunch on my FB put.  Made a smidge on my ROKU call but made a bunch on my long position.  Ride or die on AAPL 8/10 $210,AAPL,210,8/10,1
AMD Mar 22 $21,AMD,21,Mar 22,1
SOLD 4 cash coverd baba puts 182.5 11/22  did  I fuck up or na ?   Break even 180.84,baba,182.5,11/22,1
"I had 5,000 nov $220 calls. Sold all of them FML",FML,220,nov,1
"$298 spy calls expiring tomorrow at .29, just wanna double or triple bagger",spy,298,tomorrow,1
SBUX $52.5 06/22 Calls,SBUX,52.5,06/22,1
Pftt 2230 10/5 bruh,Pftt,2230,10/5,1
"Actually, I'll give you an example just from yesterday/today:  Yesterday I sold BB $7.5 6/28 puts for $0.11 and bought some $8 6/28 puts for $0.26.  The stock is down ~10% and the ones I sold are still around $0.11 and the $8 buys gained 100% ($0.52). I was pretty wrong and still won, the real goal is to collect the crush consistently.",BB,7.5,6/28,1
"I bought 6/13 SPY $268 puts on Close Friday, and hold 7/20 SPY $285 calls. I’m feeling confident in a bull run into the summer, but grabbed those puts as a short term G7/NK summit hedge",SPY,268,6/13,1
UPRO 12/21 64$ calls for the low right now!,UPRO,64,12/21,1
No I am dead serious. All in 6/3 $280 SPY Puts,SPY,280,6/3,1
Lol. June 2019 80 calls are .48 right now.   Someone talk me out of shitting $48 through my nose. ,Lol,48,June 2019,1
Bought a 11/30 $267 $SPY call and cashed out 30 mins after market open. ,SPY,267,11/30,1
Anyone playing Ford earnings? Thinking about some $7 puts for Feb 22 ,Ford,7,Feb 22,1
"Holy shit, the 5/10 $287 $SPY puts I bought an hour after the market and that I stupidly averaged down on throughout the day may actually turn a profit. Bought with the expectation that China would issue retaliatory tariffs. Really idiotic given the expiry, but I'm autistic. Unfortunately, the MSFT 5/10 $129 calls I bought at the same time as a hedge will likely lose all of its gains. Think a lot of people are going to be burnt expecting a repeat of today. I am still going to buy some calls at open though, so I will be burning right beside them.",SPY,287,5/10,1
NFLX $245 2/15 put. Fucking fight me.,NFLX,245,2/15,1
BA 6/28 $362.5p,BA,362.5,6/28,1
"bought some june 21 77.5c yesterday, FD's? not on SBUX",SBUX,77.5,june 21,1
